,Id,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,MSSubClass_20.0,MSSubClass_30.0,MSSubClass_40.0,MSSubClass_45.0,MSSubClass_50.0,MSSubClass_60.0,MSSubClass_70.0,MSSubClass_75.0,MSSubClass_80.0,MSSubClass_85.0,MSSubClass_90.0,MSSubClass_120.0,MSSubClass_160.0,MSSubClass_180.0,MSSubClass_190.0,MSSubClass_nan,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MSZoning_nan,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Neighborhood_nan,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition1_nan,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Condition2_nan,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BldgType_nan,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofStyle_nan,RoofMatl_CompShg,RoofMatl_Other,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofMatl_nan,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior1st_nan,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_CemntBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_WdShing,Exterior2nd_nan,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,MasVnrType_nan,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Foundation_nan,MiscFeature_Gar2,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,MiscFeature_nan
1191,1192,24.0,2645,1,2,3,2,3,2,2,2.0,8,5,1999,2000,456.0,3,2,4,2,0,1,0,1,0,776,776,0,4,1,3,764,677,0,1441,0,0,2,1,2,1,3,5,7,0,3,2,1999.0,1,2,492,3,2,2,206,0,0,0,0,0,0,3,0,11,2007,2,1,174000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1192,1193,60.0,9600,1,1,3,2,3,2,2,1.33,5,8,1925,1994,0.0,2,2,3,2,1,1,0,1,0,702,702,0,3,1,3,842,630,0,1472,0,0,1,0,3,1,3,6,7,0,3,2,1925.0,1,1,250,3,1,1,0,0,84,0,0,0,0,1,0,7,2007,2,1,125000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1193,1194,70.04995836802665,4500,1,0,3,2,3,1,2,1.0,6,5,1999,1999,425.0,2,2,5,2,0,6,883,1,0,341,1224,0,4,1,3,1224,0,0,1224,1,0,2,0,2,1,2,5,7,0,3,4,1999.0,3,2,402,3,2,2,0,304,0,0,0,0,0,3,0,6,2009,2,1,165000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1194,1195,80.0,9364,1,0,3,2,3,2,2,2.0,6,7,1969,1969,143.0,2,2,3,2,0,5,371,1,0,292,663,0,2,1,3,663,689,0,1352,0,0,1,1,4,1,2,7,7,0,3,4,1969.0,3,1,299,3,2,2,379,36,0,0,0,0,0,2,0,3,2010,2,1,158000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1195,1196,51.0,8029,1,0,2,2,3,2,2,2.0,6,5,2005,2005,0.0,2,2,4,2,0,1,0,1,0,728,728,0,4,1,3,728,728,0,1456,0,0,2,1,3,1,3,8,7,0,3,4,2005.0,3,2,400,3,2,2,100,24,0,0,0,0,0,3,0,7,2008,2,1,176000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1196,1197,58.0,14054,1,0,2,2,3,2,2,2.0,7,5,2006,2006,0.0,3,2,4,2,2,1,0,1,0,879,879,0,4,1,3,879,984,0,1863,0,0,2,1,4,1,3,9,7,1,3,3,2006.0,3,3,660,3,2,2,100,17,0,0,0,0,0,3,0,11,2006,3,2,219210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1197,1198,65.0,8850,1,0,2,1,3,2,2,2.66,7,6,1916,1950,0.0,2,2,3,2,0,1,0,1,0,815,815,0,4,1,3,815,875,0,1690,0,0,1,0,3,1,2,7,7,1,3,2,1916.0,1,1,225,3,2,2,0,0,330,0,0,0,0,3,0,7,2006,0,1,144000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1198,1199,70.0,9100,1,0,3,2,3,2,2,1.0,7,5,2001,2001,0.0,3,2,4,2,0,1,0,1,0,1212,1212,0,4,1,3,1212,0,0,1212,0,0,2,0,3,1,3,6,7,0,3,4,2001.0,2,2,573,3,2,2,356,0,0,0,0,0,0,3,0,6,2009,2,1,178000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1199,1200,75.0,11235,1,0,3,2,3,2,2,1.0,4,5,1963,1979,51.0,2,2,3,2,0,3,547,1,0,504,1051,0,3,1,3,1382,0,0,1382,0,0,1,1,3,1,2,6,7,1,0,4,1974.0,1,2,459,3,2,2,0,82,0,0,0,0,0,3,0,10,2006,2,1,148000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1200,1201,71.0,9353,1,0,3,2,3,2,2,1.0,4,5,1970,1970,0.0,2,2,3,2,0,1,0,1,0,864,864,0,3,1,3,864,0,0,864,0,0,1,0,3,1,2,5,7,0,3,4,1972.0,1,1,280,3,2,2,0,0,0,0,0,0,0,3,0,7,2006,0,0,116050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1201,1202,80.0,10400,1,0,3,2,3,2,2,2.0,7,5,1998,1998,0.0,2,2,4,2,2,1,0,1,0,866,866,0,4,1,3,866,913,0,1779,0,0,2,1,3,1,3,6,7,0,3,4,1998.0,2,2,546,3,2,2,198,36,0,0,0,0,0,3,0,3,2009,2,1,197900,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1202,1203,50.0,6000,1,0,3,2,3,2,2,1.33,5,8,1925,1997,0.0,2,2,3,2,0,1,0,1,0,884,884,0,4,1,3,884,464,0,1348,1,0,1,0,3,1,2,5,7,1,1,2,1960.0,1,1,216,3,2,0,0,0,208,0,0,0,0,3,0,5,2009,2,1,117000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1203,1204,75.0,9750,1,0,3,2,3,2,2,1.0,7,5,2000,2001,171.0,3,2,4,2,0,1,0,1,0,1630,1630,0,4,1,3,1630,0,0,1630,0,0,2,0,3,1,3,6,7,1,2,4,2000.0,1,2,451,3,2,2,74,234,0,0,0,0,0,3,0,10,2009,2,1,213000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1204,1205,78.0,10140,1,0,3,2,3,2,2,1.0,5,6,1975,1975,0.0,2,2,4,2,0,5,788,1,0,268,1056,0,4,1,3,1074,0,0,1074,1,0,1,1,3,1,2,6,7,0,3,4,1975.0,2,2,495,3,2,2,0,88,0,0,0,0,0,2,0,7,2006,2,1,153500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1205,1206,90.0,14684,1,0,2,2,3,3,2,1.0,7,7,1990,1991,234.0,3,2,4,2,1,5,485,4,177,1496,2158,0,3,1,3,2196,0,0,2196,0,0,2,0,3,1,3,7,7,1,2,4,1990.0,2,3,701,3,2,2,84,70,0,0,0,0,0,3,0,6,2009,2,1,271900,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1206,1207,70.04995836802665,8900,1,0,3,2,3,2,2,1.0,4,4,1966,1966,0.0,2,2,3,2,0,3,1056,1,0,0,1056,0,2,1,3,1056,0,0,1056,1,0,1,0,2,1,2,5,7,0,3,2,1966.0,1,1,384,3,2,2,0,42,0,0,0,0,0,2,0,11,2006,2,1,107000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1207,1208,70.0,9135,1,0,3,2,3,2,2,1.0,6,5,2003,2003,120.0,3,2,4,2,2,6,340,1,0,1342,1682,0,4,1,3,1700,0,0,1700,1,0,2,0,3,1,3,7,7,0,3,4,2003.0,2,2,544,3,2,2,192,23,0,0,0,0,0,3,0,5,2006,2,1,200000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1208,1209,70.0,7763,1,0,3,2,3,2,2,1.0,5,7,1962,1980,0.0,2,3,3,2,0,3,504,4,108,319,931,0,2,1,3,1283,0,0,1283,1,0,1,0,3,1,2,6,7,0,3,2,1980.0,1,2,506,3,2,2,0,0,0,0,0,0,0,3,0,10,2008,2,1,140000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1209,1210,85.0,10182,1,0,2,2,3,3,2,1.0,8,5,2006,2006,420.0,3,2,5,2,1,6,1220,1,0,440,1660,0,4,1,3,1660,0,0,1660,1,0,2,0,3,1,3,8,7,1,3,4,2006.0,2,2,500,3,2,2,322,50,0,0,0,0,0,3,0,5,2006,3,2,290000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1210,1211,70.0,11218,1,0,3,2,3,2,2,2.0,6,5,1992,1992,0.0,3,2,4,2,0,1,0,1,0,1055,1055,0,4,1,3,1055,790,0,1845,0,0,2,1,3,1,3,8,7,1,2,4,1992.0,2,2,462,3,2,2,635,104,0,0,0,0,0,4,400,5,2010,2,1,189000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1211,1212,152.0,12134,1,0,2,1,3,2,1,1.33,8,7,1988,2005,0.0,3,2,4,2,2,6,427,1,0,132,559,0,3,1,3,1080,672,0,1752,0,0,2,0,4,1,2,8,7,0,3,2,1988.0,2,2,492,3,2,2,325,12,0,0,0,0,0,3,0,6,2010,2,1,164000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1212,1213,50.0,9340,1,0,3,2,3,2,2,1.0,4,6,1941,1950,0.0,2,2,3,2,0,3,344,1,0,328,672,0,2,1,3,672,0,0,672,1,0,1,0,2,1,2,4,7,0,3,4,1941.0,1,1,234,3,2,0,0,113,0,0,0,0,0,3,0,8,2009,2,1,113000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1213,1214,70.04995836802665,10246,1,0,2,2,3,3,2,1.66,4,9,1965,2001,0.0,2,3,3,3,2,6,648,1,0,0,648,0,4,1,3,960,0,0,960,1,1,0,0,0,1,2,3,7,0,3,4,1965.0,1,1,364,3,2,2,88,0,0,0,0,0,0,3,0,5,2006,2,1,145000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1214,1215,69.0,10205,1,0,2,2,3,2,2,1.66,5,5,1962,1962,0.0,2,2,3,2,2,4,784,1,0,141,925,0,2,1,3,999,0,0,999,1,0,1,0,3,1,2,6,7,0,3,4,1962.0,1,1,300,3,2,2,150,72,0,0,0,0,0,3,0,5,2006,2,1,134500,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1215,1216,99.0,7094,1,0,2,2,3,2,2,1.0,5,5,1966,1966,0.0,2,2,3,2,0,3,180,2,374,340,894,0,2,1,3,894,0,0,894,0,0,1,0,3,1,2,5,7,0,3,2,1966.0,2,1,384,3,2,2,0,0,0,0,0,0,0,2,0,5,2007,2,1,125000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1216,1217,68.0,8930,1,0,3,2,3,2,2,1.33,6,5,1978,1978,0.0,2,2,0,2,0,1,0,1,0,0,0,0,2,1,3,1318,584,0,1902,0,0,2,0,4,2,2,8,7,0,3,4,1978.0,1,2,539,3,2,2,0,0,0,0,0,0,0,3,0,4,2010,2,1,112000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1217,1218,72.0,8640,1,0,3,2,3,2,2,1.0,8,5,2009,2009,72.0,3,2,4,2,1,6,936,1,0,364,1300,0,4,1,3,1314,0,0,1314,1,0,2,0,3,1,3,6,7,0,3,4,2009.0,2,2,552,3,2,2,135,112,0,0,0,0,0,3,0,9,2009,3,2,229456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
1218,1219,52.0,6240,1,0,3,2,3,2,2,1.33,4,5,1947,1950,0.0,2,2,0,2,0,1,0,1,0,0,0,0,3,0,3,672,240,0,912,0,0,1,0,2,1,2,3,7,0,3,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,7,2006,2,1,80500,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1219,1220,21.0,1680,1,0,3,2,3,2,2,2.0,6,5,1971,1971,236.0,2,2,3,2,0,1,0,1,0,672,672,0,2,1,3,672,546,0,1218,0,0,1,1,3,1,2,7,7,0,3,0,,0,0,0,0,2,0,201,0,0,0,0,0,0,3,0,4,2006,2,0,91500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
